output,parameter,increment,steps,fd,oti,rel_error,plateau_spread,weighted_fd,float32_floor_rel,weighted_error
e1_ip1_S11,nu,35,0.02/0.01,-5.091349283854167,-5.085532296349697,0.0011425237555232305,0.0004995004995003832,0.005036040136988342,0.0011835617499870734,5.753795490277644e-06
e1_ip1_S11,nu,36,0.01/0.005,-5.096435546875,-5.094853968647385,0.0003103302716316577,0.0,0.005021831434860531,0.0023738210072774373,1.5584263132686662e-06
e1_ip1_S11,nu,37,0.02/0.01,-5.076090494791667,-5.080455712839239,0.0008599567033036333,0.0,0.004983099901566301,0.0011961358582567355,4.285250163583616e-06
e1_ip1_S11,nu,38,0.02/0.01,-5.060831705729167,-5.054835243279285,0.0011848768737148985,0.0005025125628141288,0.004949865080109711,0.001204167059318504,5.86498066143094e-06
e1_ip1_S11,nu,39,0.01/0.005,-5.035400390625,-5.033824341033778,0.0003129938970009486,0.0,0.004907076817660559,0.0024293340817846433,1.5358850960425915e-06
e1_ip1_S11,nu,40,0.02/0.01,-5.035400390625,-5.0325769386786305,0.0005607204447189967,0.0,0.004889571738709978,0.0012190156512790254,2.741682839814897e-06
root_mises,nu,1,0.01/0.005,-26.930392044315948,-26.93053261341425,3.2760193401245456e-05,4.199299202140689e-05,0.22154217057004252,5.3808847879411826e-05,7.2577643544063025e-06
root_mises,nu,2,0.01/0.005,-53.860784088631895,-53.86106522682854,3.276019340197103e-05,4.199299202140689e-05,0.22154217057004252,5.3808847879411826e-05,7.257764354567047e-06
root_mises,nu,3,0.01/0.005,-80.79191139459378,-80.79159984672393,2.47510561852006e-05,4.233241335595139e-05,0.22154417832446507,5.380836023422467e-05,5.483452405212936e-06
root_mises,nu,4,0.01/0.005,-107.72156817726379,-107.7221304536571,3.276019340230083e-05,4.199299202140689e-05,0.22154217057004252,5.3808847879411826e-05,7.257764354640113e-06
root_mises,nu,5,0.01/0.005,-134.6527760904479,-134.65266106059022,3.103049191859302e-05,4.251346839410495e-05,0.22154350841195783,5.380852294219013e-05,6.874604047394002e-06
root_mises,nu,6,0.01/0.005,-161.58382278918756,-161.58319969344777,2.475105617851661e-05,4.233241335595139e-05,0.22154417832446507,5.380836023422467e-05,5.483452403732137e-06
root_mises,nu,7,0.01/0.005,-188.61017504102998,-188.61321089099928,3.5952869231307955e-05,4.333934504198911e-05,0.22628576728048513,5.268086056999743e-05,8.135622599941467e-06
root_mises,nu,8,0.01/0.005,-220.73946071591877,-220.74496790046874,2.87410074303099e-05,4.182206517120564e-05,0.2643453223807691,4.5096046518678114e-05,7.59755087471335e-06
root_mises,nu,9,0.02/0.01,-241.35516091820364,-241.35263514790068,4.254293739908095e-05,0.00012691519638281294,0.28825533715887686,2.0677724604467085e-05,1.2263228763701071e-05
root_mises,nu,10,0.02/0.01,-265.7624938604073,-265.88654326001335,0.0014541816214934098,0.001389622144022777,0.31656049962688765,1.8828832038628737e-05,0.0004603364606481914
root_mises,nu,11,0.02/0.01,-292.4826709379526,-293.1125286136464,0.12812649092164274,0.08378100212051895,0.3473948462534424,1.7157607666955995e-05,0.04451048261471716
root_mises,nu,12,0.02/0.01,-308.31485431260336,-308.34648915794975,0.0008767256297315581,0.0005286084205893478,0.365053441905367,1.6327649032505757e-05,0.00032005170874015566
root_mises,nu,13,0.01/0.005,-308.20181776720307,-308.19138936876027,7.034183039458856e-05,0.0004648425461948997,0.36369297843517273,3.277745148220671e-05,2.5582829804789677e-05
root_mises,nu,14,0.02/0.01,-332.9974413778416,-332.5216530030935,0.08135516505410918,0.05256185809648063,0.3915493526677881,1.5222766777490361e-05,0.031854562213117506
root_mises,nu,15,0.01/0.005,-355.2263271654681,-355.2176200398509,7.109062937804466e-05,0.0003059046794610095,0.41612398260068406,2.8647541246180814e-05,2.9582515822381135e-05
root_mises,nu,16,0.01/0.005,-363.1835121011496,-363.1727000126678,6.882586984914148e-05,0.0003048062927554982,0.4237852777442175,2.8129643904886182e-05,2.9167390370005784e-05
root_mises,nu,17,0.01/0.005,-370.10649310710164,-370.10079334095565,7.241533257916217e-05,0.00025527740654327413,0.4301474613135558,2.7713586681820187e-05,3.114927146910344e-05
root_mises,nu,18,0.02/0.01,-382.37719300424544,-380.90184352655285,0.11984805744147023,0.08595148203006664,0.44261210837746007,1.3466564435819663e-05,0.053046201389112084
root_mises,nu,19,0.02/0.01,-393.16190335613516,-393.0630638339187,0.0006553843381100254,0.0004714181377742337,0.45320762073617926,1.3151730475884387e-05,0.0002970251765426003
root_mises,nu,20,0.02/0.01,-379.1586408938817,-374.6966127472633,0.20264329095782893,0.15631518565410132,0.4352528782941481,1.3694256315775406e-05,0.08820107565639355
root_mises,nu,21,0.01/0.005,-396.1052864795344,-396.2058444216492,0.00025386670046427886,0.014655140739090912,0.45278969384282963,2.632773916275591e-05,0.00011494822558011017
root_mises,nu,22,0.01/0.005,-401.5175098012757,-401.52295619196894,0.00012575292294918003,0.0010244130273151441,0.4570384083013092,2.608299157916522e-05,5.7473915743930416e-05
