output,parameter,increment,steps,fd,oti,rel_error,plateau_spread,weighted_fd,float32_floor_rel,weighted_error
tip_RF2,g0,18,0.01/0.005,-3.1978542988116923,-3.198132323880294,8.694113071535256e-05,3.297660295768019e-06,0.6680163070163847,1.7845266395249443e-05,5.8078093068298594e-05
tip_RF2,g0,19,0.01/0.005,-3.193161120781532,-3.19341181426282,7.85094994601769e-05,3.446094325791163e-06,0.6590733564915535,1.8087408385823437e-05,5.1743519325690594e-05
tip_RF2,g0,20,0.01/0.005,-3.187975516686073,-3.1882148850237555,7.508474780618847e-05,2.8764164913332875e-06,0.6504273437608703,1.8327841025485632e-05,4.8837173072534e-05
tip_RF2,g0,21,0.01/0.005,-3.1812805395859938,-3.1816585145832703,0.00011881221809055899,1.008864459668556e-06,0.6418475459708196,1.8572835605450906e-05,7.625933061277512e-05
tip_RF2,g0,22,0.01/0.005,-3.174296709207388,-3.174674463125509,0.00011900397244699893,2.455489912103715e-06,0.6335438013759138,1.8816266419446553e-05,7.539422908290621e-05
tip_RF2,g0,23,0.01/0.005,-3.167262444129357,-3.16765076828197,0.00012260561272180794,8.685682520608928e-07,0.6255506956428871,1.9056695225679223e-05,7.669602632784938e-05
tip_RF2,g0,24,0.01/0.005,-3.160211673149696,-3.1605296923386104,0.0001006322429654014,5.803374139542405e-07,0.6178413332456592,1.929448276381059e-05,6.21747591612447e-05
tip_RF2,g0,25,0.01/0.005,-3.152328271132249,-3.152623123183005,9.353469099525684e-05,2.4726021140822237e-06,0.6102402438880494,1.9534812845389884e-05,5.707863264493887e-05
tip_region_U,g0,1,0.02/0.01,0.0,-2.2652044245200024e-14,2.5883721744971662e+286,0.0,1.300000029057265e-297,4.5849725725479225e+291,3.364883902057333e-11
tip_region_U,g0,2,0.02/0.01,1.0746029707101675e-07,1.0563469657738574e-07,0.05726201350628024,0.06666666666666668,6.984919465741206e-05,0.08533333142598469,3.9997055278755265e-06
tip_region_U,g0,3,0.02/0.01,3.2882850903731123e-05,3.288046307313959e-05,0.00025821089514176815,0.0015250544662310003,0.014249235710112057,0.00041830064424502303,3.6793079077940824e-06
tip_region_U,g0,4,0.02/0.01,9.203616243142348e-05,9.201094155709325e-05,0.00033393125559366693,0.00023351755273618325,0.02991175345879242,0.00019926830721409987,9.988469389502762e-06
tip_region_U,g0,5,0.01/0.005,0.00012239011434408335,0.0001224044229417804,0.0002797538777432703,0.0003512058066027628,0.03182142925528543,0.00037461953262511304,8.902168229499244e-06
tip_region_U,g0,6,0.01/0.005,0.0001353999743094811,0.0001352855792692727,0.0010464040327730969,0.00021164021164033484,0.029336661756113058,0.0004063491972665938,3.0698001169696985e-05
tip_region_U,g0,7,0.02/0.01,0.00013925421696442823,0.0001389742332503499,0.0020667557463792583,0.00020578248791039864,0.025861497326146288,0.00023047638744075967,5.344939820878466e-05
tip_region_U,g0,8,0.02/0.01,0.00013827991027098434,0.00013791926741914083,0.0026404306082136193,0.00020723241114912637,0.022470485921289456,0.0002652574803418859,5.933175880800588e-05
tip_region_U,g0,9,0.02/0.01,0.00013474088448744553,0.00013436774360732335,0.0027693218843085634,0.00021267545725225633,0.019462571430369027,0.00030625267061260296,5.389812498703957e-05
tip_region_U,g0,10,0.02/0.01,0.00012912429296053373,0.00012876630009938856,0.0029754937347077318,0.000332889480692394,0.01678615783473614,0.0003550821180297066,4.9947107467072494e-05
tip_region_U,g0,11,0.02/0.01,0.00012193161707658034,0.00012160633350681598,0.002975990840740298,0.0003525264394829441,0.014410100278042123,0.0004136310200853717,4.288432644160258e-05
tip_region_U,g0,12,0.02/0.01,0.00011362135410308838,0.00011326220282543779,0.0032380942422534018,0.00037831021437576977,0.012308980302961722,0.00048423706357746674,3.985763824703089e-05
tip_region_U,g0,13,0.02/0.01,0.00010433678443615253,0.000103986521554371,0.0034468072101431373,0.000274649821477646,0.010433678826320313,0.0005712716077193228,3.596287940687864e-05
tip_region_U,g0,14,0.02/0.01,9.419253239264854e-05,9.389399048997258e-05,0.0034900524640678427,0.0006084575600851786,0.008746449399222436,0.0006814724701967579,3.052556727760096e-05
tip_region_U,g0,15,0.02/0.01,8.347515876476582e-05,8.31843697306358e-05,0.003549774032136336,0.0006865774116032331,0.0072345134721393005,0.0008238929266623521,2.5680888058540572e-05
tip_region_U,g0,16,0.01/0.005,7.221331963172325e-05,7.193507294924627e-05,0.00479128918999686,0.0015873015873016669,0.005867332351222612,0.002031745986332969,2.8112086068531762e-05
tip_region_U,g0,17,0.01/0.005,6.040701499352088e-05,6.0162450063383044e-05,0.005958470079286794,0.0018975332068311022,0.00461935992150419,0.0025806451884347525,2.7524317877739308e-05
tip_region_U,g0,18,0.01/0.005,4.802758877093975e-05,4.78867449294521e-05,0.006262788315526279,0.002386634844868784,0.0034686590511801884,0.00343675431317532,2.1723477376275752e-05
tip_region_U,g0,19,0.01/0.005,3.541891391460712e-05,3.5137779478681266e-05,0.008622987386625279,0.003236245954692623,0.0024233994035143523,0.0049190937894061934,2.0896942489259486e-05
tip_region_U,g0,20,0.01/0.005,2.223711747389573e-05,2.195761454587694e-05,0.012889184824354772,0.005154639175257762,0.0014454126142648962,0.008247422803308547,1.8630190332714056e-05
tip_region_U,g0,21,0.01/0.005,1.6505901630108172e-05,1.671726384196969e-05,0.015705232727287344,0.006944444444444484,0.0010217939423371875,0.01166666630241606,1.6047511663737957e-05
tip_region_U,g0,22,0.01/0.005,3.0289475734417254e-05,3.0476547711742955e-05,0.00852179492669988,0.0037842951750236596,0.0017898326667321414,0.006660359471951776,1.5252586938999679e-05
tip_region_U,g0,23,0.01/0.005,4.433095455169678e-05,4.4503559559810126e-05,0.006101057555395513,0.0025856496444732267,0.002505662603120083,0.004757595432136008,1.528719175603777e-05
tip_region_U,g0,24,0.01/0.005,5.86016820027278e-05,5.878463923475896e-05,0.004672094190538287,0.001955990220048911,0.0031742578460979476,0.003755501138551894,1.4830431642024797e-05
tip_region_U,g0,25,0.01/0.005,7.310165808751032e-05,7.329182595214678e-05,0.00332016322072929,0.0015680125441003387,0.0038012862205505367,0.0031360250882007056,1.262089070093694e-05
e1_ip1_S11,g0,1,0.02/0.01,0.0,-7.971517371009611e-09,7.971517371009611e+291,0.0,9.723716802089537e-301,6.129821136150545e+294,7.751277739863477e-09
e1_ip1_S11,g0,2,0.01/0.005,-0.03298245943509615,-0.03287505546094371,0.0032563967633704775,0.005782918149466193,0.016048535110703838,0.0007428048026095082,5.226039779133345e-05
e1_ip1_S11,g0,3,0.02/0.01,-2.5521351740910454,-2.557241460019717,0.002000789762434934,0.0009801836191482142,0.9877380946972965,6.034458435427373e-06,0.001976256267837338
e1_ip1_S11,g0,4,0.02/0.01,-2.609575711763822,-2.603409279860494,0.0023630017230502932,0.001807581158426248,1.016827953227126,5.861822010913669e-06,0.0024027662055214017
e1_ip1_S11,g0,5,0.01/0.005,-2.3988577035757213,-2.3957460741376018,0.00129712964361384,0.0007828746177369033,0.931359117834872,1.2799497773523359e-05,0.0012080935205936478
e1_ip1_S11,g0,6,0.01/0.005,-2.155303955078125,-2.1531428785303293,0.0010026783195493199,0.00019060585432257337,0.823551256170748,1.447502977593242e-05,0.000825756989600017
e1_ip1_S11,g0,7,0.01/0.005,-2.027247502253606,-2.028132264154983,0.0004364350679399798,1.4474712676852258e-05,0.7561754897173771,1.576476508056828e-05,0.000330021501229351
e1_ip1_S11,g0,8,0.01/0.005,-1.9786541278545673,-1.979928691941423,0.0006441570908795784,5.190567996438164e-05,0.7191648856412646,1.6576072042850752e-05,0.00046325516059742163
e1_ip1_S11,g0,9,0.01/0.005,-1.9687652587890625,-1.968691086610109,3.767446556785955e-05,5.961873816944135e-05,0.6979617079687768,1.7079631760559858e-05,2.6295334334554123e-05
e1_ip1_S11,g0,10,0.01/0.005,-1.9643930288461537,-1.9640103660985044,0.0001947994836217058,7.468929254295148e-05,0.6804978865063624,1.7517951475616623e-05,0.00013256063689710156
e1_ip1_S11,g0,11,0.01/0.005,-1.9557952880859375,-1.9558012922386665,3.069929028654143e-06,6.001410331431379e-05,0.6629726431651282,1.7981026936746395e-05,2.0352789624561916e-06
e1_ip1_S11,g0,12,0.01/0.005,-1.9519805908203125,-1.9522718114257094,0.00014919236736595615,6.0131387080806485e-05,0.648282753842689,1.8388471518665195e-05,9.671883876831218e-05
e1_ip1_S11,g0,13,0.01/0.005,-1.9529195932241585,-1.9530813402464295,8.282318577385624e-05,7.512809339917575e-05,0.6362577531754332,1.8736005802024715e-05,5.269689409130527e-05
e1_ip1_S11,g0,14,0.01/0.005,-1.9531543438251202,-1.9533283840351316,8.910724877512402e-05,7.511906371603357e-05,0.624959097999269,1.907473463982129e-05,5.568838581969797e-05
e1_ip1_S11,g0,15,0.01/0.005,-1.952362060546875,-1.9525281418088076,8.506683534206043e-05,6.0119638079813756e-05,0.6141655180409621,1.9409961329484882e-05,5.224511699596177e-05
e1_ip1_S11,g0,16,0.01/0.005,-1.950513399564303,-1.9506270549243871,5.826945875358679e-05,6.0176618374965445e-05,0.6037795833465799,1.9743842428397095e-05,3.5181909528071355e-05
e1_ip1_S11,g0,17,0.02/0.01,-1.947461641751803,-1.947682343437384,0.0001133278729857568,2.6368526526781538e-05,0.5936656049021087,1.0040104106287075e-05,6.727886026835865e-05
e1_ip1_S11,g0,18,0.01/0.005,-1.9444979154146633,-1.9445443882821345,2.3899674616652782e-05,5.281743277092708e-05,0.5841592231897089,2.040698577005389e-05,1.3961215358550692e-05
e1_ip1_S11,g0,19,0.01/0.005,-1.941358126126803,-1.9413766841959734,9.559322888832289e-06,6.0460405991661426e-05,0.5751303647082295,2.0727351026103018e-05,5.497856859417841e-06
e1_ip1_S11,g0,20,0.02/0.01,-1.9371472872220552,-1.937274488585997,6.566427074533038e-05,5.6804841287335166e-05,0.5662566272924792,1.0526083387383301e-05,3.718282848587099e-05
e1_ip1_S11,g0,21,0.01/0.005,-1.9312931941105769,-1.9314163115235279,6.374869094265731e-05,6.077549532032224e-05,0.5573395588891451,2.1388987673579433e-05,3.5529667289741066e-05
e1_ip1_S11,g0,22,0.01/0.005,-1.9243973952073317,-1.924566845483449,8.805368191589675e-05,6.099327549141258e-05,0.5485127359988571,2.1733185344128385e-05,4.829856598246161e-05
e1_ip1_S11,g0,23,0.01/0.005,-1.916973407451923,-1.9172267784898345,0.00013217243229698766,5.3575802106267664e-05,0.5399054669560795,2.207965965280339e-05,7.136061877802594e-05
e1_ip1_S11,g0,24,0.01/0.005,-1.9095494196965144,-1.9098081247928047,0.0001354796548451995,5.3784095274656225e-05,0.5316302213011382,2.2423347051080445e-05,7.202507888715525e-05
e1_ip1_S11,g0,25,0.01/0.005,-1.9020374004657452,-1.9022645645545444,0.00011943197791145814,6.171030099202901e-05,0.523641121439759,2.2765456086224383e-05,6.253949484932447e-05
root_mises,g0,1,0.02/0.01,0.0,1.8975555185612058e-08,1.8975555185612259e+292,0.0,8.216810258359634e-301,7.253988214556852e+294,1.5591853650720814e-08
root_mises,g0,2,0.01/0.005,0.07838924913969528,0.07796721432675695,0.005383835380110565,0.0055549205680205035,0.03225771728300466,0.000369552775557333,0.00017367023958984453
root_mises,g0,3,0.02/0.01,2.1733144505423576,2.1726069459512076,0.003947664986873529,0.003072127246904166,0.6988882356488095,8.528494505284804e-06,0.002758976617608621
root_mises,g0,4,0.01/0.005,2.502549193820213,2.5088641223347414,0.003699669376986439,0.004504814078024646,0.7294818674882468,1.634163847845086e-05,0.002698841726213146
root_mises,g0,5,0.01/0.005,2.8145608069880703,2.8158636363642904,0.0013235214682030029,0.0017305633946310464,0.7800304777954525,1.528264509454738e-05,0.0010323870832149272
root_mises,g0,6,0.01/0.005,2.9319812794383346,2.9319181534394083,0.0027938290528163943,0.0012828434204086893,0.7879116372938578,1.5129779014333965e-05,0.002201290423323713
root_mises,g0,7,0.01/0.005,2.8832143832802832,2.8841711287457197,0.006080727902827753,0.0012874681109156865,0.7546438294677662,1.5796761981722815e-05,0.004588783790541434
root_mises,g0,8,0.01/0.005,2.839540836225915,2.843030446793763,0.00394010187972027,0.0011622741913671446,0.7244443992712408,1.6455271056094925e-05,0.002854384739321438
root_mises,g0,9,0.01/0.005,2.82138544862856,2.8263096520275384,0.003300221794206384,0.0009523286695615103,0.7025370815661347,1.6968398206829636e-05,0.002318528187822706
root_mises,g0,10,0.01/0.005,2.812497619645499,2.8166073611060165,0.002699563931695959,0.0006086252414442099,0.6846329880357797,1.741214513966003e-05,0.0018482105209506217
root_mises,g0,11,0.01/0.005,2.8016403542093933,2.803813855687899,0.0015416245676541812,0.0003027650163145416,0.6676393739826076,1.7855341400803408e-05,0.0010292492612648458
root_mises,g0,12,0.01/0.005,2.7952085225255545,2.796897142785924,0.003151382062976552,0.00019064183116416524,0.6528971379017154,1.8258510051659403e-05,0.0020575283293521943
root_mises,g0,13,0.01/0.005,2.7925806057442495,2.79383864995631,0.0015866715356743256,0.0001852869243401293,0.6401044658965346,1.8623411630758726e-05,0.0010156355358960484
root_mises,g0,14,0.01/0.005,2.975530704643494,2.972116428420471,0.0014870286212233144,0.00019729899104754779,0.6700234992948867,1.7791807253959546e-05,0.0009963441203436956
root_mises,g0,15,0.01/0.005,3.0863137539591015,3.083716257380798,0.0018729332120156973,0.00020414318283029566,0.6833566578709179,1.7444666438487997e-05,0.0012798813801784903
root_mises,g0,16,0.01/0.005,3.148488954562531,3.146194849357405,0.0017669157677071795,0.00014442994017487332,0.6860034051278215,1.7377361199623962e-05,0.0012121102332211641
root_mises,g0,17,0.01/0.005,3.184110900644627,3.1821059929889333,0.0013408830415906833,0.0001474750159232894,0.6832069631592407,1.744848866872514e-05,0.0009161006307968965
root_mises,g0,18,0.01/0.005,3.2042974549976466,3.202490673603888,0.0011888884301924742,0.00015168009365236365,0.6775246697130272,1.7594826414405487e-05,0.0008055012409917956
root_mises,g0,19,0.01/0.005,3.2187578673057913,3.217073945292327,0.0014751403031655853,0.000283250607136065,0.6710594610847225,1.776434078704255e-05,0.0009899068568666517
root_mises,g0,20,0.01/0.005,3.2324996665084225,3.230878915389391,0.0023347511170331093,0.0003019866974894157,0.664885803545361,1.7929287843885863e-05,0.001552342872526988
root_mises,g0,21,0.01/0.005,3.2488700888530038,3.247046199114971,0.0025094661163784235,0.00016284076280329956,0.6596070024844366,1.8072775016301314e-05,0.0016552614228606322
root_mises,g0,22,0.01/0.005,3.269920280155958,3.2681150685456117,0.0018112627677377747,0.0001965542637259712,0.6556088372357664,1.8182990036162653e-05,0.0011874798770849983
root_mises,g0,23,0.01/0.005,3.295340202126996,3.293608695288243,0.0012764700729409621,0.00013350713939732972,0.6527260672274788,1.8263295360201403e-05,0.0008331852906443272
root_mises,g0,24,0.01/0.005,3.321474231960053,3.320006573627924,0.0012916622222702476,0.00012955738162415725,0.6502269895278046,1.8333488377243637e-05,0.0008398736382735771
root_mises,g0,25,0.01/0.005,3.345724838360717,3.344465456307601,0.0008685830206682085,0.00018003175462916502,0.6475727399500308,1.8408633068769987e-05,0.000562470686568186
tip_RF2,h0,1,0.02/0.01,0.0,-3.780940737432627e-24,3.7809407374326267e+276,0.0,6.312225883661829e-299,9.442730009023847e+292,2.386615198741367e-22
tip_RF2,h0,2,0.02/0.01,-1.4901161193847656e-08,-1.9323334701550078e-10,0.987032329594872,0.5,4.70317980622777e-07,12.673265159130096,4.642190520644554e-07
tip_RF2,h0,3,0.02/0.01,-5.1587820053100586e-05,-5.211772966422492e-05,0.010271990764077315,0.0006138070479491623,0.0011144090257551417,0.005348542895639376,1.1447199219961216e-05
tip_RF2,h0,4,0.02/0.01,-0.0005380697548389435,-0.0005422420314315007,0.007754155581196119,2.423201811170268e-05,0.009769192474357967,0.0006101286767748718,7.575183834882196e-05
tip_RF2,h0,5,0.02/0.01,-0.001411154866218567,-0.001416741266891231,0.00395874386744932,3.431853940296301e-05,0.023675608241547203,0.0002517554952222653,9.372566893435756e-05
tip_RF2,h0,6,0.02/0.01,-0.00240442156791687,-0.0024070990665966538,0.00111357289233741,3.563504753405471e-05,0.03854094917390294,0.00015465276816729377,4.2918156245012206e-05
tip_RF2,h0,7,0.01/0.005,-0.0033830255270004272,-0.0033822454342975566,0.00023059025024926844,1.7618739291110026e-05,0.052502438697240986,0.00022705476642372751,1.2106550477893675e-05
tip_RF2,h0,8,0.01/0.005,-0.004313193261623383,-0.004312618675986645,0.00013321583381156965,6.909572694750625e-06,0.0652110913769873,0.0001828052360933951,8.687149911547822e-06
tip_RF2,h0,9,0.01/0.005,-0.0052062347531318665,-0.0052052993961692225,0.0001796609271376625,7.155440496072379e-07,0.07696374631182822,0.00015489018565675058,1.382737801837091e-05
tip_RF2,h0,10,0.01/0.005,-0.006054043769836426,-0.006051829146448129,0.00036580894894272157,0.0,0.08772303684138026,0.0001358927983379486,3.208987190500896e-05
tip_RF2,h0,11,0.01/0.005,-0.006856366991996765,-0.006853529114692047,0.00041390393892720207,4.3466638268462995e-06,0.09754530324610769,0.00012220915367910142,4.037438523741236e-05
tip_RF2,h0,12,0.02/0.01,-0.007619529962539673,-0.007616397842641227,0.00041106471315740807,1.5156315392167217e-05,0.10657445778667361,5.592770164001131e-05,4.380899891998529e-05
tip_RF2,h0,13,0.01/0.005,-0.008341878652572632,-0.008338825134018393,0.00036604686802740345,1.429046076018106e-05,0.11483416396275692,0.00010380995118268399,4.203468606111249e-05
tip_RF2,h0,14,0.01/0.005,-0.009035304188728333,-0.00903192397028131,0.0003741123017463249,1.649215220937117e-06,0.12252179806009009,9.729639250993995e-05,4.5836911886358707e-05
tip_RF2,h0,15,0.01/0.005,-0.009699508547782898,-0.0096966078239432,0.0002990588466836723,4.608840062495871e-06,0.12966145725233025,9.193887842768236e-05,3.877640586520616e-05
tip_RF2,h0,16,0.01/0.005,-0.010339617729187012,-0.010336337672741728,0.00031723188721230597,1.4411713841009973e-06,0.13635041876839502,8.742862004206256e-05,4.3254700668086176e-05
tip_RF2,h0,17,0.01/0.005,-0.010961219668388367,-0.010958082899530177,0.0002861696921589864,1.155527158286829e-05,0.14267859777158878,8.355092593608254e-05,4.0830290401971405e-05
tip_RF2,h0,18,0.02/0.01,-0.011526927351951599,-0.011560670415408505,0.002927325073424073,0.0016669704573277538,0.1481796560853697,4.0224580316916794e-05,0.00043377002263005873
tip_RF2,h0,19,0.02/0.01,-0.012138940393924713,-0.012142659427212696,0.00030637215171136603,0.00037010644703334826,0.15418436487918494,3.865803437468861e-05,4.723779562828626e-05
tip_RF2,h0,20,0.01/0.005,-0.01271212100982666,-0.012709217507944187,0.00022840420416301186,3.751043258906383e-05,0.15960572534969267,7.468985795440376e-05,3.64546186783568e-05
tip_RF2,h0,21,0.02/0.01,-0.013270847499370575,-0.013265780984110387,0.00038177782243588695,1.066706789813287e-05,0.16476888752443145,3.6174696370728744e-05,6.290510708426102e-05
tip_RF2,h0,22,0.02/0.01,-0.01381433755159378,-0.013809544678972139,0.00034694914640251006,9.168725584897276e-06,0.16967029918863707,3.512968684585333e-05,5.8866965473356124e-05
tip_RF2,h0,23,0.01/0.005,-0.014343053102493286,-0.014339319590652207,0.000260301054064267,7.687944264481905e-05,0.17432782078781411,6.838225190451886e-05,4.537771550379465e-05
tip_RF2,h0,24,0.01/0.005,-0.014858618378639221,-0.014855575119349783,0.00020481441893772053,7.270758014130343e-05,0.17876638147123158,6.66844003719823e-05,3.661393254662919e-05
tip_RF2,h0,25,0.02/0.01,-0.015366032719612122,-0.015362310767266515,0.00024221947288036058,9.939904790258311e-06,0.183053398541172,3.256134289251367e-05,4.433909770360125e-05
tip_region_U,h0,1,0.02/0.01,0.0,-2.191352294341677e-28,2.489965374940835e+272,0.0,8.000000178813939e-296,7.450580430390375e+289,1.9919723444767198e-23
tip_region_U,h0,2,0.02/0.01,-6.899115408635013e-20,4.784935493749239e-26,184412.38259970228,0.3556905558182457,2.7596462251369053e-15,2159865428.853427,5.08912935509771e-10
tip_region_U,h0,3,0.02/0.01,3.14321368932724e-09,3.1523265792266106e-09,0.0328170902135471,0.037037037037037035,8.381903358889446e-05,0.07111110952165392,2.750696786899084e-06
tip_region_U,h0,4,0.02/0.01,3.166496753692627e-08,3.191362921327179e-08,0.011600551624724594,0.007352941176470588,0.0006332993648938693,0.009411764495513019,7.346621976356629e-06
tip_region_U,h0,5,0.02/0.01,8.824281394481659e-08,8.875828045464384e-08,0.007355063954337893,0.002638522427440633,0.0014118850020783393,0.00422163594681229,1.0384504486456674e-05
tip_region_U,h0,6,0.02/0.01,1.6135163605213165e-07,1.6165972735440546e-07,0.0038686837476612002,0.001443001443001443,0.0021513551954482914,0.002770562708635867,8.32291288007729e-06
tip_region_U,h0,7,0.02/0.01,2.4260953068733215e-07,2.4286444508073407e-07,0.0019111449202309351,0.0019193857965451055,0.0027726803389077513,0.002149712101282863,5.298993945127736e-06
tip_region_U,h0,8,0.02/0.01,3.3015385270118713e-07,3.301952752545815e-07,0.0013769490722181726,0.0014104372355430183,0.0033015386008070097,0.0018053596211421304,4.546050513273696e-06
tip_region_U,h0,9,0.02/0.01,4.23286110162735e-07,4.2354520805091895e-07,0.0009205460120788725,0.0011001100110011,0.003762543051936505,0.0015841584787903839,3.46359400173522e-06
tip_region_U,h0,10,0.02/0.01,5.220063030719757e-07,5.217657340052191e-07,0.0008487259203635513,0.0008920606601248885,0.004176050362347806,0.0014272970774682051,3.544322187268183e-06
tip_region_U,h0,11,0.02/0.01,6.249174475669861e-07,6.243731590704266e-07,0.0011332746670652326,0.0007451564828614009,0.0045448541887503,0.0013114754027296995,5.150568117616024e-06
tip_region_U,h0,12,0.02/0.01,7.315538823604584e-07,7.309809450502683e-07,0.0013511871168575128,0.0006365372374283895,0.004877025991413082,0.0012221514685452934,6.589774688176596e-06
tip_region_U,h0,13,0.02/0.01,8.414499461650848e-07,8.406661161639494e-07,0.0011099791203903833,0.0005534034311012728,0.005178153704795606,0.0011510790944693164,5.747642494495231e-06
tip_region_U,h0,14,0.02/0.01,9.546056389808655e-07,9.5320669281127e-07,0.001465470255433413,0.000975609756097561,0.005454889342380893,0.0010926829314813382,7.993978077939928e-06
tip_region_U,h0,15,0.02/0.01,1.069623976945877e-06,1.0682177980385188e-06,0.001581483389298665,0.0008707009142359599,0.00570466098369515,0.001044841138601407,9.021826587294062e-06
tip_region_U,h0,16,0.01/0.005,1.1865049600601196e-06,1.1853637683290638e-06,0.00228982582328388,0.0015698587127158557,0.005932524932902864,0.002009419107362277,1.3584448788636446e-05
tip_region_U,h0,17,0.01/0.005,1.3075768947601318e-06,1.3042746323920124e-06,0.0025254823493419745,0.0014245014245014246,0.006153302969442013,0.0019373219576995936,1.5540058039479364e-05
tip_region_U,h0,18,0.02/0.01,1.4174729585647583e-06,1.4245453363904807e-06,0.00531483240005482,0.0016425755584756898,0.006299879565508647,0.0009461235592775684,3.348280403120864e-05
tip_region_U,h0,19,0.02/0.01,1.5404075384140015e-06,1.5459128344781055e-06,0.003932906581359271,0.0015114873035066505,0.006485926558920291,0.0009189842690003106,2.55085432497905e-05
tip_region_U,h0,20,0.02/0.01,1.6642734408378601e-06,1.6682364672133837e-06,0.0027350306451219535,0.0013989927252378287,0.006657093664153014,0.0008953553574940447,1.820735517890569e-05
tip_region_U,h0,21,0.02/0.01,1.7881393432617188e-06,1.7912005684499941e-06,0.0017119612069445604,0.0010416666666666667,0.006811959615581251,0.0008749999726812045,1.1661810605148083e-05
tip_region_U,h0,22,0.02/0.01,1.9138678908348083e-06,1.9147477326452333e-06,0.0008456686196634171,0.0009732360097323601,0.006959519640746548,0.0008564476839237259,5.885447368110574e-06
tip_region_U,h0,23,0.01/0.005,2.04332172870636e-06,2.038658773879905e-06,0.0023983210301539507,0.0022789425706472195,0.007107205883963104,0.0016773017624235197,1.7045361337142614e-05
tip_region_U,h0,24,0.01/0.005,2.168118953704834e-06,2.1628736580511083e-06,0.0024192840733074676,0.002147766323024055,0.007227063340553568,0.0016494844992136217,1.7484319236585508e-05
tip_region_U,h0,25,0.01/0.005,2.291053533554077e-06,2.2872255831804625e-06,0.0026852185373573826,0.0016260162601626016,0.007331371307373047,0.0016260162601626016,1.9686334138808135e-05
e1_ip1_S11,h0,1,0.02/0.01,0.0,-1.4012900601911278e-22,1.4012900601911277e+278,0.0,5.983825724362792e-299,9.960959346244635e+292,8.385075509465555e-21
e1_ip1_S11,h0,2,0.02/0.01,0.0,-7.113506322034795e-09,7.113506322034795e+291,0.0,2.9943254007546955e-299,1.990586753208845e+293,2.1300152668497897e-07
e1_ip1_S11,h0,3,0.02/0.01,-0.0004115104675292969,-0.00041613121719198307,0.011228753646120141,0.0,0.00980089309644624,0.0006081552383935603,0.00011005181409195443
e1_ip1_S11,h0,4,0.01/0.005,-0.0015439987182617188,-0.001571892413868603,0.018065880027599977,0.0,0.03702296063857861,0.0003219874572282665,0.0006688523651631174
e1_ip1_S11,h0,5,0.01/0.005,-0.0026702880859375,-0.0026821095825516833,0.0044270491548978235,0.0,0.06379952366819919,0.0001868498112474169,0.00028244362733818493
e1_ip1_S11,h0,6,0.02/0.01,-0.003442049026489258,-0.0034395516756245137,0.0007255419215487786,3.463323405139572e-05,0.08093675619698494,7.3643481127813e-05,5.872300961508547e-05
e1_ip1_S11,h0,7,0.02/0.01,-0.004134654998779297,-0.004135502671183907,0.00020501647776188212,5.766347595433053e-05,0.09490776237355437,6.28027078973671e-05,1.94576551540878e-05
e1_ip1_S11,h0,8,0.01/0.005,-0.004832744598388672,-0.004838236834349571,0.001136463110988866,0.0,0.108093372623079,0.00011028362484947472,0.00012284413052850306
e1_ip1_S11,h0,9,0.01/0.005,-0.005537986755371094,-0.005540563158411502,0.0004652237634749438,0.0,0.12081926991413967,9.866744736621686e-05,5.6207995449751104e-05
e1_ip1_S11,h0,10,0.01/0.005,-0.006223201751708984,-0.006221623293617723,0.00025364083541530363,0.0,0.13266577911081703,8.985684955817019e-05,3.364945904468977e-05
e1_ip1_S11,h0,11,0.02/0.01,-0.006850242614746094,-0.006848129101142257,0.0003085312043237051,5.220659891410274e-05,0.14289755580126676,4.1711451564843516e-05,4.408835498627869e-05
e1_ip1_S11,h0,12,0.01/0.005,-0.007437229156494141,-0.007435118706969231,0.0002837682530014733,0.0,0.15200111410959577,7.842658933725251e-05,4.313309060515758e-05
e1_ip1_S11,h0,13,0.02/0.01,-0.007997751235961914,-0.007995695128771524,0.0002570856644234234,1.4905351021016545e-05,0.16034789063054938,3.7172079121840836e-05,4.122314400164921e-05
e1_ip1_S11,h0,14,0.02/0.01,-0.008541345596313477,-0.00853929324194569,0.0002402846652957798,2.7913468248429866e-05,0.168185271298687,3.543987194308849e-05,4.0412341621684925e-05
e1_ip1_S11,h0,15,0.01/0.005,-0.009058952331542969,-0.009057482303497842,0.00016227351589083208,0.0,0.1753677294577539,6.797675371596733e-05,2.8457538032901965e-05
e1_ip1_S11,h0,16,0.01/0.005,-0.009552001953125,-0.009550556858078804,0.00015128713889375409,0.0,0.18195773515666513,6.551482378484342e-05,2.7527865151439322e-05
e1_ip1_S11,h0,17,0.01/0.005,-0.010028362274169922,-0.010026983561638966,0.00013748132479288885,2.3774428225001188e-05,0.18812634798463465,6.336661016803332e-05,2.5863859549375587e-05
e1_ip1_S11,h0,18,0.02/0.01,-0.010456085205078125,-0.01048616554885705,0.002876826574090714,0.001436519518423933,0.19330340515654992,3.0834761926267585e-05,0.0005561003728165868
e1_ip1_S11,h0,19,0.02/0.01,-0.010915040969848633,-0.010925996650897166,0.0010037233097701752,0.0006116074353989646,0.19899063790797514,2.9953491984359227e-05,0.0001997315416942713
e1_ip1_S11,h0,20,0.02/0.01,-0.011348485946655273,-0.011350378754577697,0.00016678946701089567,0.00018907960251265783,0.2041433390832056,2.919744775561681e-05,3.404895871951241e-05
